,P_abs,T_l,A_l,V_gc_ind,FqFm,R_ch,R_ch_vol,L_air,L_epidermis,Vac_frac,T,R,N_gcs,n,m,r,s,C_apo,A_closed,A_open,ATPase
162,0.9864531807688033,0.00023191892655444576,1.0,3.88335135030108e-12,0.8342631564771169,0.13073785603200344,0.19889724217844562,0.18654577964057067,0.18049871123462483,0.7613036509005406,296.4120562314433,0.08205,428873088.70342445,2.235355450640147,0.9058546957986435,5.572645317966356e-14,1.736407923380534e-13,0.023076411824931888,2.44629967785135,7.018401938641849,4.098444641611165
163,0.8172207081689682,0.00017292255634427384,1.0,1.6361268012174277e-12,0.7946009460177685,0.16708678413311398,0.2059489718082995,0.3356089807073276,0.14772168012392284,0.8971080536940319,289.3244057029691,0.08205,815605566.453921,2.0216970845136273,0.8998961803009288,6.54189860741906e-14,1.0180811065438524e-13,0.029458861509100126,2.072388754128913,10.345774095558472,13.866752104112134
164,0.8508892651848915,0.00019431544200316996,1.0,2.182780400054947e-12,0.8150909950603374,0.037414391885457685,0.2109253010220197,0.2752502143496839,0.20653393174260884,0.881859207708274,288.09529999834376,0.08205,725782358.6855679,1.6058080271910458,0.8576739204601809,7.828843600126232e-14,1.2497659689101336e-13,0.03659354015883505,1.1814582547930388,10.446525602831372,13.087847684260504
166,0.8314430965559295,0.00018789156095160112,1.0,2.3169141272864985e-12,0.8726388302806865,0.11409313623252658,0.21235754428703024,0.29920428802494203,0.13105918852044013,0.800215475111669,286.0765315134879,0.08205,399649506.5392854,2.4344703220246293,0.8508286200575679,7.49147301882646e-14,2.7009499692768336e-13,0.03466871379104892,2.4186664897909154,2.7566940894590095,3.3186614076053504
167,0.8730826169327918,0.00019066326630085546,1.0,1.1247842531679014e-12,0.8909630372946512,0.1262678266208142,0.1894532512616801,0.21950720462370268,0.1743057653856277,0.7648644116293732,291.35208205446315,0.08205,999926994.175301,1.8097296758539199,0.9231797493923386,5.3100305555570815e-14,2.5197634501095355e-13,0.03504939244953399,3.1193101234208584,3.34978615542881,2.506149603791459
168,0.9152638182279994,0.00017826186291989752,1.0,1.46956495817254e-12,0.8537322680769122,0.05475470908962072,0.19310898300783635,0.29054175395849463,0.17747467336085276,0.8446989317587174,290.028761831534,0.08205,789635770.6423374,1.7618449846190842,0.9215709925170013,5.5447252538020166e-14,1.583926873640302e-13,0.028647358453736442,2.95059363204365,9.831377092150325,2.556513802073769
169,0.9263785046337565,0.0001746347295971068,1.0,3.6104196749581984e-12,0.805300281460959,0.1218912359514265,0.19404863075804601,0.2809797881237812,0.14300131007875658,0.8140174174222579,283.9435411571042,0.08205,661960106.568526,2.2414020945410256,0.9896555654649525,6.51843615493046e-14,2.9793201462405186e-13,0.03359519382369466,2.8576597383113977,9.607005423547246,15.464556911056313
170,0.9435869362274623,0.00019025933297861893,1.0,2.1338574497275346e-12,0.8722633410138099,0.177553304296663,0.2099295689298309,0.3226104103210903,0.1768925339082592,0.8872212057086964,291.89725618144996,0.08205,389228849.91698015,2.196415983619695,0.9544623506711892,6.041546143911218e-14,2.6692227365789e-13,0.032298265086488843,3.1942451701370986,9.21652394787177,0.7759382208547875
171,0.858166068025099,0.00020374349938380237,1.0,3.2974165917146803e-12,0.8085611671957893,0.06896196960276049,0.19149840889072156,0.19134406144317642,0.1750385167782415,0.8346377413994103,286.48650331325206,0.08205,1075513288.7308488,2.483600550254554,0.9253991562940518,5.83498526178155e-14,1.4284370440631071e-13,0.034187226859101603,1.1894033686539505,6.536473218124733,1.57072972141405
172,0.9651027616890895,0.00019200234625056794,1.0,2.712304019759499e-12,0.8400703398428796,0.11141068964881136,0.19154846323438768,0.330323796882126,0.20269231630960316,0.8351460396829178,284.7577030773091,0.08205,1026797929.9589487,1.891905901139058,0.8390767600579526,7.139548214743636e-14,2.5459602526343983e-13,0.03202098045067864,3.0778431179103483,10.583598308688579,8.434765242690625
173,0.9543455329272855,0.00018816312005897834,1.0,3.8215582963393566e-12,0.8384889344101768,0.11206451687921476,0.19771886426814927,0.18671350226358654,0.10016392799609095,0.8764168191554278,290.32396532538553,0.08205,301662603.24610186,1.827491446367255,0.8973821178463659,5.2960952724216185e-14,1.4545788440406407e-13,0.035132798020281505,3.9983820194159763,6.5949297886885905,7.782615105128822
174,0.8550718350166314,0.0001995006479072936,1.0,2.3781142547798105e-12,0.8196909918246081,0.16133037394466804,0.2080080625471249,0.20476045578270288,0.12252691410735281,0.8754561991612142,283.42236331182,0.08205,1148146280.7029476,1.8185200380811017,0.9724736824274329,5.69595252436073e-14,2.2781047719277956e-13,0.03002957765439444,2.234867266726794,4.435417135744733,9.9014174745438
175,0.9599776295319903,0.0001747048109273836,1.0,2.187964018351413e-12,0.8602355278476822,0.07037040178627915,0.20750976653322345,0.35767435361370525,0.21825169862544122,0.7936384508830747,286.55453668972433,0.08205,586585567.0984765,2.4379024155301936,0.987604767689648,6.626071470692443e-14,2.656480510675841e-13,0.02374919353192633,2.578140583480333,10.647654118304853,12.532095635826703
176,0.9769473809474745,0.00021345351045652775,1.0,2.6067393134229824e-12,0.8154555057577229,0.07314330580675699,0.19443710297788075,0.19211937984903604,0.13185647879333046,0.8975886545256524,290.30637775438186,0.08205,519678824.7779178,1.9296868631322281,0.8908903657476008,7.449333609568734e-14,2.555386726804786e-13,0.026342103008483393,3.468671502432999,4.806580310837445,7.192048275719409
177,0.9887860254660693,0.00018658190738214062,1.0,4.0529857057475744e-12,0.7971466040605433,0.09477652723620811,0.20130117369721803,0.27709467660018927,0.12097132977190214,0.8506053462529927,284.7063268520153,0.08205,1083966589.594223,1.6907476386744664,0.9151985893877786,5.655668665948611e-14,1.4979688980216163e-13,0.02549160219198978,3.7708960724482097,10.404104577454614,16.0097819789228
178,0.8979177497165187,0.0002385946594581242,1.0,2.0470515185230295e-12,0.8897315072241456,0.08013283878748881,0.19123294492146725,0.3639713035364404,0.1755082194510605,0.8021590920897274,296.8252334077741,0.08205,569716764.5104332,2.0025174024092696,0.8861101696399784,5.72808194650811e-14,2.8377563087271535e-13,0.025307059241870468,3.51911713555769,5.259031911043123,11.634886847032389
179,0.948010034177265,0.00022488970185596235,1.0,2.1789757778282707e-12,0.8872379384714429,0.08541990008139688,0.20874066682035108,0.21478391745976133,0.1985850167502034,0.8674244945267628,289.1148585189353,0.08205,1009510268.3880622,2.3171872380117944,0.818413953785397,6.157598580344047e-14,2.1178145024206174e-13,0.02814807849064471,2.5140991948287215,9.663442731231985,12.05247523614191
180,0.9322526009232683,0.00021546141228550632,1.0,1.6455932376624593e-12,0.8186591865195458,0.15737440538597552,0.19020553367175946,0.21080931225290542,0.1820877062997464,0.8720853543960951,285.42931618535556,0.08205,955517728.5608387,2.1661380588834502,0.8503514180171668,7.294002499936059e-14,1.7930853630192487e-13,0.032612762812091425,2.72253705805779,6.358874384381709,8.797114784833788
181,0.8431126676168023,0.00017799469417665456,1.0,1.6733097905430292e-12,0.8056997283337682,0.15561464564017063,0.20664176098049908,0.2816791772117786,0.2006607760732419,0.8239718811959081,294.3789835758461,0.08205,574495222.9175129,2.4044839326090015,0.8344485621150809,6.142170681559242e-14,1.2210074427179497e-13,0.025877295988396932,3.895250798994767,5.755311653254315,8.55772401536724
182,0.9238720458282436,0.0002094532943898608,1.0,7.33926485092451e-13,0.8100913480466498,0.061196799518008285,0.2094474041599186,0.2372959827316849,0.2201468495628066,0.8518613648812857,284.46496094489453,0.08205,1050637962.0165353,2.1822022646728794,0.8261759907962867,6.538343380783514e-14,2.5711063076788397e-13,0.024362438504518604,3.8070875176215675,9.487269188246668,7.8605998300042925
183,0.9008574423077305,0.00021152891087695603,1.0,1.7470885607617134e-12,0.8808066467995207,0.09039753923989455,0.20519607363566436,0.32104234254167135,0.1353281379975113,0.8859425743480948,283.8162877448057,0.08205,288419015.9955504,2.297076900262097,0.814134552706724,7.199401545350419e-14,1.6020255794997988e-13,0.024282476585530052,1.758533862814833,4.742728512091793,4.890210662432228
184,0.970238258916813,0.0001931676145380101,1.0,2.3023268846152724e-12,0.8490465553895346,0.0683872271985708,0.2057723782849447,0.28482179608120933,0.21660102919503,0.8900048628038275,284.68984520795544,0.08205,823198736.247649,2.3145128938542805,0.9130175081419557,7.236974186232106e-14,1.2376539474870546e-13,0.030407981345144622,2.8340571846557263,6.556336140364289,5.149314794629367
185,0.8716958097428339,0.0002167250294677752,1.0,3.9418091445618106e-12,0.8513795570097826,0.10591611816345149,0.21064286973236226,0.33123237627952207,0.17734283192735006,0.839617548634323,289.3412024654649,0.08205,959583970.1567453,1.594875865181782,0.9000684228193726,7.116011583818999e-14,1.816007119808834e-13,0.03165832180178252,3.3224117969317457,8.951104884852382,3.0234848680173507
186,0.8858597313891993,0.00018307023292932776,1.0,3.0338155099152487e-12,0.8091672121986027,0.08641644620188693,0.20927256155321586,0.2864487902772907,0.14205490035298857,0.8829072820454515,295.49563244290505,0.08205,352949261.3074203,1.811036100417134,0.9210613614013274,7.428729658603e-14,2.8202134893312514e-13,0.035586903653689966,2.336138332067272,7.297101366056099,9.508725443033313
187,0.8218801717908789,0.00018454938207059155,1.0,3.1048056283017705e-12,0.8189377262437825,0.13065870888789416,0.20935654670057133,0.34333632755882093,0.18358964548914625,0.778169329435965,297.34465588843176,0.08205,545319380.6600273,1.5926968458740018,0.9255374828861266,7.595774324403794e-14,2.8709667408502723e-13,0.03228083796388589,1.114194010871562,10.040395531369604,0.2832464391773444
188,0.8519034004687117,0.00022587962751003158,1.0,1.1924769828182709e-12,0.8116947036572386,0.03924559565046334,0.19337472943874695,0.30770638772810244,0.20656107577875776,0.879935398201851,288.8974383808427,0.08205,827230945.6806995,1.6091918288567493,0.8708445599788718,6.053273924634165e-14,2.9697601201988197e-13,0.026002312069155445,1.2629345209372622,10.666200713348768,6.941420860992985
189,0.8361347239007818,0.0001753092122313896,1.0,2.687575597248846e-12,0.8629213183582173,0.08004555998579861,0.2003245712453848,0.20070917469144497,0.10511035449022389,0.8707019025799683,295.7794223748712,0.08205,623357927.5079763,1.7221819662095452,0.8252302573984381,5.855843336439038e-14,2.2445389944855053e-13,0.02874908267365861,2.179694104457457,9.495397198773638,2.1901594434232514
191,0.9559266165477118,0.00022003060304436593,1.0,2.4805161402155473e-12,0.894884918149063,0.04785569485055917,0.2045991996177625,0.33623993216006565,0.1676141291230558,0.7563022201363622,285.48005157168586,0.08205,732523608.5400647,2.18801672785288,0.8691768748843527,7.647394121180261e-14,2.5672688751248544e-13,0.0238490270508145,2.480113611108448,8.717361309575796,10.113558086696885
192,0.9083644420380246,0.00019864079863890366,1.0,1.5436358932917625e-12,0.8003339538675772,0.1363336656136652,0.21060219539321856,0.3373391205950662,0.10212816725980574,0.8787182443168655,283.92600000836603,0.08205,803982553.2747908,1.6394713787059272,0.8667502870305827,5.0647125546588157e-14,2.5354701910572857e-13,0.026030036301253494,3.3139095372514493,5.542941684442942,3.5607626051309547
193,0.861347818555517,0.00017239070846408427,1.0,3.282783556174128e-12,0.7944385008594499,0.10797013995856652,0.20353442075657105,0.22614084792178302,0.20848888196153015,0.8388103766580839,287.17302889784224,0.08205,196530251.0047087,1.7789444746765415,0.9727635546067895,5.472760074825286e-14,2.380482417661184e-13,0.031285727706565195,3.300928050198265,6.885001119718876,10.148359917580981
195,0.9305956102313632,0.00022543175785199045,1.0,3.111546592646791e-12,0.8641563750883969,0.16456192928065047,0.20411091673951304,0.22421876118014586,0.16005332300709701,0.8972896758193561,291.61139855103755,0.08205,312827709.2009824,2.335756218766528,0.835768269473673,5.523980530293003e-14,1.0402951402471028e-13,0.029979301554247703,3.7382138088044212,9.375031126523279,9.63759426418387
196,0.9389547369376133,0.0002301224148111573,1.0,3.857864931151464e-12,0.874790583738856,0.06695041338067928,0.20035468455180297,0.22753702258072145,0.10357671166436587,0.8289235695836953,288.5867667415128,0.08205,769092514.7535601,2.383196720439213,0.9120649764592851,7.672787639583568e-14,2.4839520817588956e-13,0.03361739971860829,1.0167025248945971,10.762863490021976,3.9586363263054354
197,0.8641908988237451,0.00022064987652851498,1.0,2.3151416484987224e-12,0.8743119905435003,0.06540951084018945,0.20055892012911575,0.28582792587701716,0.20277497934410602,0.7793200714222529,290.4671806677816,0.08205,1159170945.3816242,1.9113478544419158,0.8592087767922317,6.435737803761336e-14,2.0558417919535067e-13,0.026061079068727244,1.3607147403582451,11.965148144324756,3.4160762063592305
198,0.8101673308967071,0.0001895001955092747,1.0,1.304033170392932e-12,0.8834237665666047,0.08618085192798955,0.20534646974203763,0.2627205689442002,0.10176447469118054,0.828542576010023,288.9428161966684,0.08205,275350556.7591133,1.6406735479305747,0.9953418984019581,5.051552174018029e-14,1.1950831752100914e-13,0.03577561621098396,3.930707667993702,6.7070071543671315,7.181964673386744
199,0.9215592295220922,0.0002269459970451984,1.0,3.1186067571796926e-12,0.893504776244981,0.16016392764163276,0.19508378727251355,0.21210456677859316,0.20713170552076676,0.8442196265032995,289.9051036840235,0.08205,875011039.6957862,2.1080547675428143,0.8962828175612544,6.528720602430558e-14,2.890597531739345e-13,0.033266698174457376,3.5624445298265233,4.907216162791091,16.29219387718113
200,0.9324241408279352,0.00020053675146559664,1.0,2.1465087299856595e-12,0.8837633169641943,0.11847162375410855,0.19387475181967873,0.32652108892568293,0.16712348775158456,0.821415340069329,287.4303968917069,0.08205,772435092.4368399,2.0553311648936567,0.9157738424038253,5.977225693473737e-14,2.7655024174146805e-13,0.02653832605817784,1.515911374854123,2.967460205653593,2.5969131777453076
201,0.821369419659407,0.0001989755259128527,1.0,2.9515483744187483e-12,0.8818546851847043,0.1283606934481826,0.20867645301309082,0.24842442095106,0.11758413086664603,0.8255660251247656,285.8986841701431,0.08205,539741056.7927599,1.5887163701574736,0.8483913269720188,6.239060787577111e-14,1.4924043621969534e-13,0.026214693188869202,2.5916466196406174,7.893217942922588,8.201084826898864
202,0.9529929782335181,0.00017031490539100378,1.0,5.504745277339955e-13,0.897682402205693,0.14506818869607813,0.20506623890125286,0.30379827391946435,0.141313201568203,0.8964614291235528,288.71797558707306,0.08205,814866957.4323245,2.258843628188319,0.9587223998571339,5.2727962875357314e-14,2.8414963954254375e-13,0.03616544695323001,1.6877262599578793,5.914627095210008,9.208822410824526
203,0.92697969527707,0.000194794220149022,1.0,2.674959355284915e-12,0.8644969438525132,0.05656823601089462,0.19419493505344682,0.3563628328440136,0.1916688619529584,0.888908138464371,296.4845506227673,0.08205,436919345.0830817,1.9640464452940614,0.8996138251466796,6.823327871484248e-14,2.710280884032988e-13,0.026984709410365227,3.495978621907899,11.874091314527131,15.304634595663119
204,0.879585616203683,0.00020569121564908166,1.0,3.5652970621340353e-12,0.8520460441296239,0.13588997478032702,0.18983632268320857,0.22338963745933746,0.17780928242229588,0.8465036004271256,283.9465093163953,0.08205,466598526.21879756,2.1182921494111078,0.9248687555322755,7.323280933554142e-14,2.388109648824786e-13,0.03600660863254604,2.2565741288272205,7.179477480737988,4.960926495847988
205,0.949421041010169,0.00023560637001626317,1.0,3.0255352211618453e-12,0.8207754736073347,0.11019565341976988,0.19321317060093485,0.28339735413615225,0.17862946965004098,0.8423184444458398,291.8191341350642,0.08205,456407431.87709504,1.6814161241346575,0.9872897853842845,7.387941775656654e-14,1.654754995897731e-13,0.03430217791479109,3.6005648678781603,5.98219571028731,6.740743894848173
206,0.9017867487202306,0.00020096150773362884,1.0,2.4275672009053883e-12,0.8716112741901485,0.174790096807404,0.19355751077500816,0.3650683624310075,0.12514164154339613,0.8868250546028518,283.2935242534238,0.08205,265638534.35514447,1.9831948858724036,0.8408027266733551,7.572589880459539e-14,2.8797819809508335e-13,0.036788783164628705,2.2497986401438888,7.288086270109509,1.1456143461653963
207,0.81501899323426,0.00022617853685390744,1.0,1.29295843833089e-12,0.8298094234805043,0.1291966132121105,0.20258860418178315,0.36009523424153544,0.22199820818489752,0.7652204751230143,293.9187015858519,0.08205,1127705232.295907,1.607317858805429,0.9225431106836011,5.815222710448229e-14,2.421316216697318e-13,0.03267809121058487,2.991141332160221,7.386366435371487,5.2678856519723505
208,0.8204069381743228,0.00023879917190123754,1.0,2.021352385300838e-12,0.8400270711762108,0.07494607248280424,0.19084300677118457,0.24556113323716788,0.1862564808354567,0.8329854905314596,287.51809048071635,0.08205,740208301.4984175,1.9523323833318744,0.9945437224412708,6.561009468090468e-14,1.155160942284657e-13,0.034145479079501107,2.3884004926577047,7.1338713700004295,9.374669449079022
209,0.9552923317118669,0.00021356758398929335,1.0,1.089337077245352e-12,0.8567482408297368,0.03657583948024749,0.20893527970422343,0.23373224308496512,0.211445164248511,0.7655790164971403,283.211609843683,0.08205,369777122.69412935,2.426356120478784,0.8656946350209679,5.71797414084452e-14,2.848367855204963e-13,0.03176204533367912,3.058686729753589,9.890515187336817,3.698204201903618
210,0.9534865904371783,0.00019329071565862908,1.0,1.6075545092152914e-12,0.834640848203021,0.037525134005018765,0.20667677709230248,0.22018246205884412,0.15405059685926603,0.8359369616253709,287.0613546694769,0.08205,422800335.09236956,2.415472466866178,0.9548405728030305,6.172455651365836e-14,1.6388458041442093e-13,0.03535198419608765,2.5354851591453094,11.560510202123854,9.114438108028923
211,0.9570421183275709,0.00022599080045037395,1.0,2.0234299178016715e-12,0.8109578261509046,0.16610025394621522,0.19057087867590186,0.27812647770695675,0.15285052783947836,0.8653108519168656,293.0399889929118,0.08205,780689409.0413231,2.3556171133686132,0.8489584748362798,5.186787554119276e-14,2.3932341348272564e-13,0.03223952403576921,2.849374063047094,5.335253352225474,1.132150757799664
212,0.9766480626754193,0.0002329619578699971,1.0,4.831878565983113e-13,0.8246562218851528,0.11933015246362602,0.20445866653798098,0.34465255182644394,0.140866119884575,0.8531307409748394,284.04908579676487,0.08205,524257583.9695506,2.4748658936456094,0.9494321128245397,7.738000031915512e-14,1.482289537309462e-13,0.03389544169256299,3.783737755778316,7.625654032388582,11.942192110368296
213,0.8783466742435813,0.00017785817608092906,1.0,1.0076472278547627e-12,0.8687965529212106,0.13796060059867585,0.20544910448557555,0.298320484238402,0.148616537807016,0.8429688248272407,294.83236252021084,0.08205,318317263.89036196,1.7743726792004733,0.8767966037359494,7.620759018118809e-14,2.5092524090273023e-13,0.02681601920207579,1.4401229430046243,4.231942488850052,2.1676333263853533
214,0.90023315259951,0.0001738755174097896,1.0,3.8125640538227865e-12,0.848574332934975,0.1396467939110529,0.20243908841273225,0.24597496605633834,0.1932981066948705,0.8577274695882857,287.96596982632286,0.08205,939084000.5590849,1.798478729307755,0.9677998445120712,5.434508579428264e-14,2.7500487750434603e-13,0.03113078097225164,1.7672315756203196,5.101975825280377,2.4579334573316887
215,0.845081528611054,0.0001947506977141239,1.0,3.0993456153791027e-12,0.8586715639028115,0.10561929887543016,0.1921596571542927,0.2713650075712549,0.1228995505457808,0.8056773442349602,288.45561470168127,0.08205,1156621984.0806015,1.6764000287629952,0.9381921496959398,7.393047437983987e-14,1.7428827429767824e-13,0.034980765195805105,3.7728084431952715,3.8985756562554057,11.481076398587259
216,0.8739951093146632,0.00022879413217132075,1.0,2.221018846778032e-12,0.8676925081272041,0.060264359074694296,0.2033992717263482,0.28618375314624894,0.17971777461279068,0.753015977880181,287.8132571912617,0.08205,314648796.3073131,1.8178691661748418,0.9671543768636907,6.087207213121263e-14,2.6139411689008057e-13,0.03269513069449453,3.878952439202382,8.62943486606423,0.010922080574229302
217,0.8621337743167939,0.00021377575012657477,1.0,2.057374403182005e-12,0.8077198269500551,0.15032014052665776,0.2101927278772269,0.2670197310908813,0.12050041932397285,0.7707107544134286,287.7597430671131,0.08205,1120508877.9624305,1.9027493676379932,0.9999875773757209,7.818732872952408e-14,2.1650621791008204e-13,0.036544803801553644,3.683406109550929,5.269703739473739,11.771181430646896
218,0.9419218762667142,0.0001921046358403314,1.0,3.355012893444623e-12,0.8023232196498123,0.1810866461772719,0.19424475938941874,0.3654903542763175,0.21197154032783905,0.7929099962653108,286.7290921400273,0.08205,1028981997.7432501,2.054165611609685,0.8516918427516196,7.522671494489113e-14,1.7512487767151005e-13,0.03372620897421261,2.3390872237672466,2.7800855564996563,9.787340712761619
219,0.9883418952418972,0.00021885423187714725,1.0,3.758876976880352e-12,0.7979596753704605,0.13629966671217938,0.2122928722669279,0.2640272279843294,0.21663623738708304,0.7579284026733031,294.5332319117193,0.08205,624758957.7853724,2.112226889437644,0.8205292524029771,5.772899350867058e-14,1.6734167292231746e-13,0.03013176305741385,2.525049382770206,8.704451406558912,1.317307815758694
220,0.860158588954203,0.00023596537178365132,1.0,2.33595678537879e-12,0.8446219737782976,0.06249772705017996,0.21193355191485438,0.21890255764513186,0.19807880872851666,0.7690072028309224,297.17852319192184,0.08205,865672256.3855503,1.8739369745001586,0.9566988761759109,6.638044639479383e-14,1.4861645928698226e-13,0.029802386044180316,1.5429106137794966,7.814582501257073,13.789113955302778
221,0.9819884268155374,0.00022407537927623543,1.0,5.441326727030888e-13,0.8243645878898399,0.048068004116796056,0.1962302002171889,0.35277576399030114,0.14316489370455895,0.8132331082595348,287.5920156147488,0.08205,811442365.7816205,1.6800412152179405,0.9174168509484779,6.248170454932732e-14,2.774253825484672e-13,0.033963348482576886,2.683210534495217,9.867785976212579,6.442856357669801
222,0.9550358938907831,0.00020964825500564236,1.0,1.2204715944488255e-12,0.8422566776257999,0.06625840825667335,0.19817396447650482,0.30794375068791363,0.1627796565643231,0.8958962276782294,293.13448150157427,0.08205,225551324.223747,2.1249278554257858,0.9509650262117352,7.869777285506035e-14,2.2612258868641826e-13,0.023977730604021915,3.8032914826183735,5.132057587084528,15.655537825287508
223,0.9039180422191437,0.0002036936736307812,1.0,3.0174786994637202e-12,0.855151796067135,0.1685747643956288,0.18983234116175507,0.2417986566416374,0.18072962810332077,0.8475058450001428,294.2077423430326,0.08205,733243485.1284403,1.603256527195436,0.9029482546101472,6.468028993718693e-14,1.4466775469417603e-13,0.03702450560393025,1.5772974813567413,11.07919080235564,13.916058904994092
224,0.8986470735766852,0.0001991069619157794,1.0,3.7060753501031145e-12,0.7985382789699601,0.08765625341989436,0.19833684359623868,0.2874836023405179,0.19715785735888305,0.8749930288188925,286.6624040785698,0.08205,248596342.34461406,2.260614180221109,0.9002568591317166,6.275270425421658e-14,1.1976130470451976e-13,0.028525897479965607,2.670706477065618,4.589392434646125,8.949065312767823
225,0.9206031810997747,0.00018038733360205796,1.0,4.757415310097547e-13,0.851116519843301,0.07210455475648014,0.20159807531164783,0.3237254304704184,0.12297047265927899,0.833918300015738,296.5632088364995,0.08205,802976250.3439088,2.1428020684254476,0.9981003693070489,5.0365676380678234e-14,2.6397069130108503e-13,0.02778900854558635,1.049578738357505,11.849834536002495,3.5763390315346877
226,0.9113014805686462,0.00023375651541181647,1.0,3.1597047062200644e-12,0.8234189614784846,0.05758114961725502,0.20086898910154505,0.31665802901811124,0.11144761559381149,0.8560769201479012,292.18030973002624,0.08205,505097564.7742002,2.248320616235441,0.8510755290989714,6.471437856342372e-14,1.3171748944358712e-13,0.02717905159917831,2.9213820616238833,4.281628821881474,0.23969786454428907
227,0.8785538768506688,0.00023554913849330818,1.0,1.0180146685935798e-12,0.8594040740723341,0.06009390728533705,0.19581240655560467,0.21825895395227338,0.20639976529714432,0.8130428470454473,296.7772830685119,0.08205,440989516.1291238,2.438848728401565,0.822262508126965,6.813580231272158e-14,1.7328672709060215e-13,0.023273010052507218,3.0030929546998983,11.770905362834819,13.614368846114928
228,0.9107250066982511,0.0001717017113074751,1.0,3.480285361503917e-12,0.8098220857431754,0.05230562555935894,0.20180359664762887,0.2451472723239017,0.1568607020360709,0.7981034309728486,293.72979731026965,0.08205,721734590.4165828,1.7800988982971773,0.8343978924095854,6.062254231977832e-14,2.1143288355435952e-13,0.03546842660190899,1.4766075270848094,11.211656644364075,5.93582551227893
229,0.8326055924336296,0.0001812794346528942,1.0,1.1697567008505636e-12,0.8823798482166754,0.06312312244690167,0.2031078053845642,0.21118188716777903,0.21356964498191455,0.8307613861191527,294.43378491661355,0.08205,172008287.63836625,1.7671512692113636,0.9395540658614419,7.167957626905977e-14,1.8753465949217866e-13,0.03247381510442217,1.7227997450350723,7.5152002485012,13.957569441419613
230,0.8778102884578914,0.00022326758219913637,1.0,8.228115854245468e-13,0.7927052774265959,0.16324223718623726,0.20742572167686676,0.2660880494699619,0.21537525598787374,0.7947575907758665,297.6408311965032,0.08205,1153955071.4873123,2.012457388254774,0.8314542858496018,6.13910424392535e-14,2.435433508233614e-13,0.02644648750085662,3.8659311051615357,10.430785491016213,4.8765312793639914
231,0.9415066359342656,0.0001770827940851765,1.0,1.2886871146358538e-12,0.8555781147672541,0.0832439991264809,0.19062027247706761,0.33983183588209837,0.1661084823407457,0.7695931118453839,287.6130835345244,0.08205,1058014332.8215907,1.8634876660031825,0.9851032745700214,5.854492794458596e-14,1.994690019726705e-13,0.030839915535881935,1.747751424012281,9.099283176172278,13.663420251169644
232,0.9393235265839466,0.00020973843230955456,1.0,2.192245037511061e-12,0.8995135068480886,0.06561354490762343,0.20264504908192915,0.28369573166953915,0.19575995295061355,0.789461229804398,285.8484075038245,0.08205,865493028.3087959,1.7763336653987476,0.8967844293904867,5.112734717028925e-14,1.2806855158439166e-13,0.024869745014442446,2.3539503605776266,9.009699615534819,11.129185153000506
233,0.9314670198351132,0.00023826628555732746,1.0,3.646639406968144e-12,0.8110697164331,0.1409380143369991,0.19362109962792437,0.2043601200750543,0.1284245518394733,0.7898555995561244,286.17247412312094,0.08205,1022629526.8953949,2.33269013549082,0.9581889090230293,7.26878878799155e-14,1.5208578960059942e-13,0.03076968214734647,1.9120893893156254,11.488844861876538,10.469937674415217
234,0.8365396535329522,0.0001998942956452245,1.0,2.1970547382961465e-12,0.8212822880447418,0.14173595829467325,0.20967042250348308,0.2632290579276281,0.21912869008555336,0.8370313131603524,294.4802539438862,0.08205,928431256.255264,1.7667649947759765,0.8855197508817793,7.084623307207703e-14,2.982899916141887e-13,0.024923706783512783,3.8624981474814013,4.271474151139712,2.984689763760646
235,0.9438052268035375,0.00022453769139962478,1.0,2.945258090986417e-12,0.828009232853887,0.054704869291897454,0.19972052924102499,0.2521128618480674,0.1137430534453216,0.8152083412824787,283.8058129985937,0.08205,552077284.5455004,1.6596351829496323,0.872279597656476,6.888078748346308e-14,2.52610650309047e-13,0.03542236194125867,1.470615260174216,9.949799698445489,12.27921347393009
236,0.9556734196173313,0.00018635725431950933,1.0,1.6829311227179842e-12,0.7970272081117706,0.141440142692137,0.19383099230745066,0.3398648067823319,0.2068548968382513,0.8163362592215134,292.88130087952607,0.08205,987911199.0187854,2.2781853013098843,0.9973688453077543,6.619450386001551e-14,2.5680412400277453e-13,0.03281967251345951,1.1328462911590123,5.806244783926125,10.884648410778373
237,0.8474870041906406,0.0002117823911090593,1.0,3.241394271206451e-12,0.8641277796438226,0.06722138301385332,0.19943287726918826,0.25503000765594963,0.1585671140359236,0.7510973819107569,291.02618711416056,0.08205,583700867.5486026,1.5133294394320316,0.8826109821044541,7.798443209969386e-14,1.9926465685834061e-13,0.026624078651838922,3.0506819037542816,3.665540864822983,1.4412899094421794
238,0.9373047562815253,0.00017741971586805722,1.0,1.5405335571397777e-12,0.8144542541641349,0.05544780605269724,0.21006405566203676,0.21786563262626207,0.10584361719976404,0.8253618169494384,283.41005802105195,0.08205,1132455273.681828,1.502150183494669,0.8318932926283343,5.313229491711389e-14,1.790623249663316e-13,0.026429203084026597,1.662672341228943,8.9228485644283,14.499615834042281
239,0.9118905170673608,0.0001940754497288324,1.0,3.97919664363051e-12,0.854454206677544,0.10035980583876859,0.1933007566199937,0.2806823331554505,0.10132396173038857,0.7578104555302063,287.5710756874842,0.08205,484426816.03766096,1.8079822316673457,0.9102187911913069,7.179115735294625e-14,2.4364259839191984e-13,0.027468164406715116,2.491573167461471,5.903711610776613,7.5704319160503175
